id,name_ru,name_en,country_ru,country_en,country_code,lat,lon,population
87541,Аякучо,Ayacucho,Перу,Peru,PE,-13.163055555,-74.224444444,216444
87554,Такуронг,Tacurong,Филиппины,Philippines,PH,6.683333333,124.666666666,109319
87557,Табако,Tabaco,Филиппины,Philippines,PH,13.35,123.733333333,140961
87707,Санта-Барбара,Santa Barbara,Филиппины,Philippines,PH,10.82306,122.53444,67630
87767,Самал,Samal,Филиппины,Philippines,PH,7.07444,125.70833,116771
87804,Палаян,Palayan,Филиппины,Philippines,PH,15.542222222,121.084444444,45383
87853,Пасай,Pasay,Филиппины,Philippines,PH,14.543888888,120.995,440656
87872,Сагей,Sagay,Филиппины,Philippines,PH,10.9,123.416666666,148894
87915,Сан-Хосе-дель-Монте,San Jose del Monte,Филиппины,Philippines,PH,14.813888888,121.045277777,651813
87918,Пагадиан,Pagadian,Филиппины,Philippines,PH,7.827222222,123.436388888,210452
88023,Панабо,Panabo,Филиппины,Philippines,PH,7.3,125.683333333,209230
88093,Санта-Крус,Santa Cruz,Филиппины,Philippines,PH,14.283333333,121.416666666,123574
88123,Рамон,Ramon,Филиппины,Philippines,PH,16.783333333,121.533333333,56523
88134,Орокьета,Oroquieta,Филиппины,Philippines,PH,8.483333333,123.8,72301
88173,Сан-Хосе (провинция Антике),San Jose de Buenavista,Филиппины,Philippines,PH,10.743333333,121.941111111,65140
88256,Просперидад,Prosperidad,Филиппины,Philippines,PH,8.58,125.89639,88321
88264,Пилар,Pilar,Филиппины,Philippines,PH,14.666666666,120.566666666,46239
88267,Ормок,Ormoc,Филиппины,Philippines,PH,11.010555555,124.6075,230998
88275,Сан-Хуан,San Juan,Филиппины,Philippines,PH,14.6,121.0333,126347
88302,Порт-Ареа,Port Area,Филиппины,Philippines,PH,14.588726,120.968597,57405
88374,Сан-Педро,San Pedro,Филиппины,Philippines,PH,14.358333333,121.058333333,326001
88396,Сан-Пабло,San Pablo,Филиппины,Philippines,PH,14.0683,121.3256,285348
88514,Рохас,Roxas,Филиппины,Philippines,PH,11.589444444,122.751111111,179292
88555,Озамис,Ozamiz,Филиппины,Philippines,PH,8.15,123.85,140334
88610,Паники,Paniqui,Филиппины,Philippines,PH,15.668055555,120.578888888,103003
88633,Пили,Pili,Филиппины,Philippines,PH,13.556111111,123.275555555,99196
88669,Ромблон,Romblon,Филиппины,Philippines,PH,12.578869444,122.274655555,40554
88676,Кабанкалан,Kabankalan,Филиппины,Philippines,PH,9.983333333,122.816666666,200198
88677,Ирига,Iriga,Филиппины,Philippines,PH,13.423055555,123.412222222,114457
88726,Лаоаг,Laoag,Филиппины,Philippines,PH,18.197777777,120.593611111,111651
88754,Кибаве,Kibawe,Филиппины,Philippines,PH,7.567777777,124.990277777,41897
88789,Нага,Naga,Филиппины,Philippines,PH,13.624444444,123.186388888,209170
88803,Мамбахао,Mambajao,Филиппины,Philippines,PH,9.25,124.716666666,41094
88819,Муньос,Muñoz,Филиппины,Philippines,PH,15.715277777,120.903888888,84308
88891,Лубао,Lubao,Филиппины,Philippines,PH,14.933333333,120.6,173502
88904,Холо,Jolo,Филиппины,Philippines,PH,6.05,121,137266
88905,Малолос,Malolos,Филиппины,Philippines,PH,14.843611111,120.811388888,261189
88949,Лусена,Lucena,Филиппины,Philippines,PH,13.933333333,121.616666666,278924
88952,Калибо,Kalibo,Филиппины,Philippines,PH,11.707222222,122.37,89127
89006,Мабалакат,Mabalacat,Филиппины,Philippines,PH,15.216666666,120.583333333,293244
89051,Леон,Leon,Филиппины,Philippines,PH,10.78085,122.3894,51990
89067,Липа,Lipa,Филиппины,Philippines,PH,13.941111111,121.162222222,372931
89091,Мандауэ,Mandaue,Филиппины,Philippines,PH,10.32361,123.92222,364116
89147,Исулан,Isulan,Филиппины,Philippines,PH,6.633333333,124.6,97490
89157,Марави,Marawi,Филиппины,Philippines,PH,8.003055555,124.285,207010
89176,Манила,Manila,Филиппины,Philippines,PH,14.6042,120.9822,1846513
89218,Ипиль,Ipil,Филиппины,Philippines,PH,7.782222222,122.586666666,89401
89302,Ла-Карлота,La Carlota,Филиппины,Philippines,PH,10.416666666,122.916666666,66664
89319,Лун,Loon,Филиппины,Philippines,PH,9.7998,123.7929,44224
89360,Легаспи,Legazpi,Филиппины,Philippines,PH,13.133333333,123.733333333,209533
89399,Масбате,Masbate City,Филиппины,Philippines,PH,12.373888888,123.624722222,104522
89408,Яро,Jaro,Филиппины,Philippines,PH,11.189444444,124.785277777,43758
89412,Ламитан,Lamitan,Филиппины,Philippines,PH,6.65,122.133333333,100150
89423,Мати,Mati,Филиппины,Philippines,PH,6.948333333,126.227222222,147547
89427,Изабела,Isabela,Филиппины,Philippines,PH,6.7,121.966666666,130379
89479,Ла-Тринидад,La Trinidad,Филиппины,Philippines,PH,16.4621,120.5877,137404
89567,Мамбурао,Mamburao,Филиппины,Philippines,PH,13.2233,120.596,47705
89594,Мейкауайан,Meycauayan,Филиппины,Philippines,PH,14.733333333,120.95,225673
89629,Лигао,Ligao,Филиппины,Philippines,PH,13.216666666,123.516666666,118096
89647,Макати,Makati,Филиппины,Philippines,PH,14.556666666,121.021388888,629616
89716,Катбалоган,Catbalogan,Филиппины,Philippines,PH,11.783333333,124.883333333,106440
89770,Дасмариньяс,Dasmariñas,Филиппины,Philippines,PH,14.3209,120.96452,703141
89779,Диполог,Dipolog,Филиппины,Philippines,PH,8.587222222,123.340833333,138141
89803,Калатрава,Calatrava,Филиппины,Philippines,PH,10.6,123.483333333,82540
89920,Думагете,Dumaguete,Филиппины,Philippines,PH,9.310278,123.308056,134103
89965,Калбайог,Calbayog,Филиппины,Philippines,PH,12.066666666,124.6,186960
89998,Каинта,Cainta,Филиппины,Philippines,PH,14.566666666,121.116666666,376933
90061,Каркар,Carcar,Филиппины,Philippines,PH,10.11667,123.63333,136453
90080,Илиган,Iligan,Филиппины,Philippines,PH,8.233333333,124.25,363115
90092,Боронган,Borongan,Филиппины,Philippines,PH,11.609444444,125.436111111,71961
90102,Дигос,Digos,Филиппины,Philippines,PH,6.75,125.35,188376
90122,Дагупан,Dagupan,Филиппины,Philippines,PH,16.04313,120.33325,174302
90128,Кавит-сити,Cavite City,Филиппины,Philippines,PH,14.483333333,120.9,100674
90143,Себу,Cebu City,Филиппины,Philippines,PH,10.3,123.9,964169
90167,Генерал-Сантос,General Santos,Филиппины,Philippines,PH,6.116666666,125.166666666,697315
90177,Бутуан,Butuan,Филиппины,Philippines,PH,8.95,125.53333,372910
90202,Иба,Iba,Филиппины,Philippines,PH,15.333333333,119.983333333,55581
90206,Гапан,Gapan,Филиппины,Philippines,PH,15.312222222,120.948888888,122968
90231,Кабадбаран,Cabadbaran,Филиппины,Philippines,PH,9.12261,125.53549,80354
90232,Кабуайо-Сити,Cabuyao,Филиппины,Philippines,PH,14.275,121.125,355330
90398,Гуагуа,Guagua,Филиппины,Philippines,PH,14.966666666,120.633333333,128893
90441,Илаган,Ilagan,Филиппины,Philippines,PH,17.148888888,121.889444444,158218
90455,Эскаланте,Escalante,Филиппины,Philippines,PH,10.833333333,123.5,96159
90464,Гуигуинто,Guiguinto,Филиппины,Philippines,PH,14.833333333,120.883333333,113415
90504,Илоило,Iloilo City,Филиппины,Philippines,PH,10.716666666,122.566666666,457626
90531,Калапан,Calapan,Филиппины,Philippines,PH,13.4117,121.1803,145786
90549,Эль-Сальвадор,El Salvador,Филиппины,Philippines,PH,8.566666666,124.516666666,58771
90569,Калоокан,Caloocan,Филиппины,Philippines,PH,14.65,120.966666666,1661584
90591,Гиулнган,Guihulngan,Филиппины,Philippines,PH,10.116666666,123.266666666,102656
90593,Канлаон,Canlaon,Филиппины,Philippines,PH,10.383333333,123.2,58822
90611,Кагаян-де-Оро,Cagayan de Oro,Филиппины,Philippines,PH,8.483333333,124.65,728402
90654,Катарман,Catarman,Филиппины,Philippines,PH,12.499444444,124.632777777,97879
90672,Батангас,Batangas City,Филиппины,Philippines,PH,13.75,121.05,351437
90676,Биньян,Biñan,Филиппины,Philippines,PH,14.333333333,121.083333333,407437
90682,Бейбей,Baybay,Филиппины,Philippines,PH,10.683333333,124.8,111848
90683,Наровал,Narowal,Пакистан,Pakistan,PK,32.1,74.866666666,73833
90684,Нанкана-Сахиб,Nankana Sahib,Пакистан,Pakistan,PK,31.449187,73.712437,63073
90693,Севан-Шариф,Sehwan,Пакистан,Pakistan,PK,26.419313888,67.859372222,41150
90723,Мингора,Mingora,Пакистан,Pakistan,PK,34.771666666,72.36,279914
90724,Хайрпур,Khairpur,Пакистан,Pakistan,PK,27.533333333,68.766666666,144949
90726,Турбат,Turbat,Пакистан,Pakistan,PK,26.00122,63.04849,75694
90730,Алабель,Alabel,Филиппины,Philippines,PH,6.102308333,125.286819444,88294
90736,Бого,Bogo,Филиппины,Philippines,PH,11.02886,123.99838,88867
90747,Манди-Бахауддин,Mandi Bahauddin,Пакистан,Pakistan,PK,32.58704,73.49123,157352
90757,Баколод,Bacolod,Филиппины,Philippines,PH,10.66667,122.95,600783
90759,Ратодеро,Ratodero,Пакистан,Pakistan,PK,27.80227,68.28902,47819
90780,Мансехра,Mansehra,Пакистан,Pakistan,PK,34.333333333,73.2,69085
90817,Сангхар,Sanghar,Пакистан,Pakistan,PK,26.046388888,68.948055555,62033
90819,Сахивал,Sahiwal,Пакистан,Pakistan,PK,30.66595,73.10186,247706
90829,Вазирабад,Wazirabad,Пакистан,Pakistan,PK,32.44324,74.12,102444
90841,Мирпур,Mirpur,Пакистан,Pakistan,PK,33.149015,73.748548,124352
90849,Раджанпур,Rajanpur,Пакистан,Pakistan,PK,29.1,70.31666667,55647
90850,Сиби,Sibi,Пакистан,Pakistan,PK,29.55,67.883333333,64069
90856,Анхелес,Angeles,Филиппины,Philippines,PH,15.147180555,120.584733333,462928
90862,Сиалкот,Sialkot,Пакистан,Pakistan,PK,32.5,74.533333333,591668
90896,Музаффарабад,Muzaffarabad,Пакистан,Pakistan,PK,34.37,73.471111111,725000
90909,Пешавар,Peshawar,Пакистан,Pakistan,PK,34.014444444,71.5675,1970042
90918,Навабшах,Nawabshah,Пакистан,Pakistan,PK,26.244166666,68.41,263102
90943,Кхариян,Kharian,Пакистан,Pakistan,PK,32.811,73.865,85765
90997,Мианвали,Mianwali,Пакистан,Pakistan,PK,32.57756,71.52847,89570
90999,Саргодха,Sargodha,Пакистан,Pakistan,PK,32.083611111,72.671111111,659862
91019,Апарри,Aparri,Филиппины,Philippines,PH,18.3575,121.637222222,68839
91022,Мардан,Mardan,Пакистан,Pakistan,PK,34.19794,72.04965,300424
91038,Муридке,Muridke,Пакистан,Pakistan,PK,31.802,74.255,163268
91054,Тандо-Мухаммад-Хан,Tando Muhammad Khan,Пакистан,Pakistan,PK,25.12384,68.53677,72659
91059,Музаффаргарх,Muzaffargarh,Пакистан,Pakistan,PK,30.070277777,71.193333333,163268
91069,Рохри,Rohri,Пакистан,Pakistan,PK,28.133333333,69.483333333,69920
91093,Байуган,Bayugan,Филиппины,Philippines,PH,8.78564,125.78175,109499
91119,Танк,Tank,Пакистан,Pakistan,PK,32.216666666,70.383333333,44996
91126,Бислиг,Bislig,Филиппины,Philippines,PH,8.213333333,126.316111111,99290
91139,Котри,Kotri,Пакистан,Pakistan,PK,25.366,68.31216,259358
91146,Мирпур-Хас,Mirpur Khas,Пакистан,Pakistan,PK,25.5276,69.01255,236961
91154,Шекхупура,Sheikhupura,Пакистан,Pakistan,PK,31.708333333,74,473129
91170,Антиполо,Antipolo,Филиппины,Philippines,PH,14.62578,121.12251,887399
91176,Кот-Адду,Kot Addu,Пакистан,Pakistan,PK,30.47,70.964444444,120479
91181,Лодхран,Lodhran,Пакистан,Pakistan,PK,29.5339,71.63244,97249
91184,Батак,Batac,Филиппины,Philippines,PH,18.0554,120.56489,55484
91185,Баланга,Balanga,Филиппины,Philippines,PH,14.683333333,120.533333333,104173
91186,Панглима Сугала,Panglima Sugala,Филиппины,Philippines,PH,5.072786111,119.884677777,48055
91234,Равалпинди,Rawalpindi,Пакистан,Pakistan,PK,33.6007,73.0679,2098231
91265,Тандо-Адам,Tando Adam Khan,Пакистан,Pakistan,PK,25.76374,68.66098,152617
91288,Байаван,Bayawan,Филиппины,Philippines,PH,9.366666666,122.8,122747
91300,Кохат,Kohat,Пакистан,Pakistan,PK,33.586944444,71.441388888,170800
91317,Окара,Okara,Пакистан,Pakistan,PK,30.81,73.459722222,232386
91338,Татта,Thatta,Пакистан,Pakistan,PK,24.746116666,67.924336111,44302
91348,Бакоор,Bacoor,Филиппины,Philippines,PH,14.41854,120.97184,664625
91356,Альбуэра,Albuera,Филиппины,Philippines,PH,10.918630555,124.692291666,47151
91381,Баго,Bago,Филиппины,Philippines,PH,10.538797222,122.838447222,191210
91384,Садикабад,Sadiqabad,Пакистан,Pakistan,PK,28.283333333,70.116666666,221866
91389,Рахимъяр-Хан,Rahim Yar Khan,Пакистан,Pakistan,PK,28.41987,70.30345,420419
91399,Наушера,Nowshera,Пакистан,Pakistan,PK,34.015277777,71.974722222,118594
91414,Балер,Baler,Филиппины,Philippines,PH,15.758333,121.5625,43785
91430,Шабкадар,Shabqadar,Пакистан,Pakistan,PK,34.2139,71.55523,79029
91459,Рабва,Rabwah,Пакистан,Pakistan,PK,31.75,72.916666666,53965
91469,Миан-Чанну,Mian Channu,Пакистан,Pakistan,PK,30.44067,72.35679,82586
91495,Шикарпур,Shikarpur,Пакистан,Pakistan,PK,28,68.666666666,155400
91505,Тандо-Аллахъяр,Tando Allahyar,Пакистан,Pakistan,PK,25.466666666,68.716666666,133487
91514,Ларкана,Larkana,Пакистан,Pakistan,PK,27.55898,68.21204,490508
91522,Мултан,Multan,Пакистан,Pakistan,PK,30.19679,71.47824,1871843
91524,Жоб,Zhob,Пакистан,Pakistan,PK,31.341666666,69.448611111,50537
91525,Тоба-Тек-Сингх,Toba Tek Singh,Пакистан,Pakistan,PK,30.966666666,72.483333333,75943
91526,Матли,Matli,Пакистан,Pakistan,PK,25.04312,68.65568,50398
91547,Суккур,Sukkur,Пакистан,Pakistan,PK,27.699522222,68.867286111,499900
91558,Паттоки,Pattoki,Пакистан,Pakistan,PK,31.02021,73.85333,77210
91577,Аламинос,Alaminos,Филиппины,Philippines,PH,16.155313888,119.980769444,99397
91578,Байомбонг,Bayombong,Филиппины,Philippines,PH,16.483333333,121.15,67714
91588,Мирпур-Матхело,Mirpur Mathelo,Пакистан,Pakistan,PK,28.022469,69.552155,49311
91605,Сваби,Swabi,Пакистан,Pakistan,PK,34.116666666,72.466666666,115018
91620,Пакпаттан,Pakpattan,Пакистан,Pakistan,PK,30.35,73.4,139525
91639,Багио,Baguio,Филиппины,Philippines,PH,16.411944444,120.593333333,366358
91667,Кветта,Quetta,Пакистан,Pakistan,PK,30.18414,67.00141,1001205
91671,Пулавы,Puławy,Польша,Poland,PL,51.41655,21.96939,45267
91683,Таргувек,Targówek,Польша,Poland,PL,52.282222222,21.064166666,124746
91684,Камоке,Kamoke,Пакистан,Pakistan,PK,31.97444,74.22444,230979
91714,Бахавалнагар,Bahawalnagar,Пакистан,Pakistan,PK,29.99835,73.25272,141935
91739,Дера-Исмаил-Хан,Dera Ismail Khan,Пакистан,Pakistan,PK,31.816666666,70.916666666,109686
91744,Новы-Сонч,Nowy Sącz,Польша,Poland,PL,49.623888888,20.697222222,81281
91757,Хайдарабад,Hyderabad,Пакистан,Pakistan,PK,25.379166666,68.368333333,1732693
91765,Исламабад,Islamabad,Пакистан,Pakistan,PK,33.698888888,73.036944444,1014825
91772,Стараховице,Starachowice,Польша,Poland,PL,51.05,21.066666666,46270
91774,Дера-Гази-Хан,Dera Ghazi Khan,Пакистан,Pakistan,PK,30.05,70.633333333,399064
91788,Бхаккар,Bhakkar,Пакистан,Pakistan,PK,31.633333333,71.066666666,88472
91796,Ломжа,Łomża,Польша,Poland,PL,53.183333333,22.083333333,60848
91804,Гвадар,Gwadar,Пакистан,Pakistan,PK,25.12163,62.32541,51901
91834,Даду,Dadu,Пакистан,Pakistan,PK,26.73033,67.7769,146179
91836,Бадин,Badin,Пакистан,Pakistan,PK,24.655833333,68.838333333,73569
91841,Хафизабад,Hafizabad,Пакистан,Pakistan,PK,32.066666666,73.683333333,169702
91859,Джамшоро,Jamshoro,Пакистан,Pakistan,PK,25.428333333,68.282222222,80000
91867,Худжра-Шах-Муким,Hujra Shah Muqeem,Пакистан,Pakistan,PK,30.74168,73.82327,61546
91880,Хала,Hala,Пакистан,Pakistan,PK,25.81,68.43,47915
91882,Томашув-Мазовецки,Tomaszów Mazowiecki,Польша,Poland,PL,51.531388888,20.008888888,59388
91902,Фейсалабад,Faisalabad,Пакистан,Pakistan,PK,31.418,73.079,3203846
91910,Арифвала,Arif Wala,Пакистан,Pakistan,PK,30.29058,73.06574,95655
91940,Отвоцк,Otwock,Польша,Poland,PL,52.116666666,21.266666666,44524
91957,Тарнобжег,Tarnobrzeg,Польша,Poland,PL,50.583333333,21.683333333,44901
91968,Вилянув,Wilanów,Польша,Poland,PL,52.166666666,21.083333333,50536
91975,Влохи,Włochy,Польша,Poland,PL,52.2,20.916666666,48919
91985,Скерневице,Skierniewice,Польша,Poland,PL,51.95485,20.15837,46437
91987,Жолибож,Żoliborz,Польша,Poland,PL,52.266388888,20.977222222,56572
91995,Джанг,Jhang,Пакистан,Pakistan,PK,31.268055555,72.318055555,414131
92012,Замосць,Zamość,Польша,Poland,PL,50.720555555,23.258611111,59274
92013,Готки,Ghotki,Пакистан,Pakistan,PK,28.00437,69.31569,64295
92021,Урсус,Ursus,Польша,Poland,PL,52.19517,20.88419,66684
92023,Седльце,Siedlce,Польша,Poland,PL,52.183333333,22.283333333,76357
92030,Радом,Radom,Польша,Poland,PL,51.403611111,21.156666666,201601
92053,Остроленка,Ostrołęka,Польша,Poland,PL,53.083333333,21.566666666,48712
92056,Кандхот,Kandhkot,Пакистан,Pakistan,PK,28.4,69.3,105011
92092,Дипалпур,Dipalpur,Пакистан,Pakistan,PK,30.66984,73.65306,87176
92105,Банну,Bannu,Пакистан,Pakistan,PK,32.988888888,70.605555555,62191
92110,Джелам,Jhelum,Пакистан,Pakistan,PK,32.93313,73.72637,145000
92117,Ханевал,Khanewal,Пакистан,Pakistan,PK,30.3,71.933333333,165038
92144,Харипур,Haripur,Пакистан,Pakistan,PK,33.99997,72.93409,49318
92150,Варшава,Warsaw,Польша,Poland,PL,52.23,21.011111111,1860281
92157,Вавер,Wawer,Польша,Poland,PL,52.213888888,21.158055555,85876
92190,Гуджар Хан,Gujar Khan,Пакистан,Pakistan,PK,33.250847222,73.296580555,69374
92205,Кросно,Krosno,Польша,Poland,PL,49.68866,21.77058,45057
92211,Зомбки,Ząbki,Польша,Poland,PL,52.292777777,21.116111111,43740
92226,Легьоново,Legionowo,Польша,Poland,PL,52.383333333,20.883333333,53216
92232,Абботтабад,Abbottabad,Пакистан,Pakistan,PK,34.15,73.216666666,148587
92269,Средместье,Śródmieście,Польша,Poland,PL,52.233333333,21.016666666,102936
92280,Прушкув,Pruszków,Польша,Poland,PL,52.166666666,20.8,65283
92295,Джаранвала,Jaranwala,Пакистан,Pakistan,PK,31.3332,73.41868,150380
92339,Гуджранвала,Gujranwala,Пакистан,Pakistan,PK,32.15567,74.18705,2027001
92340,Ханпур,Khanpur,Пакистан,Pakistan,PK,28.64534,70.6567,160308
92343,Сталёва-Воля,Stalowa Wola,Польша,Poland,PL,50.583333333,22.05,57620
92348,Джейкобабад,Jacobabad,Пакистан,Pakistan,PK,28.276944444,68.451388888,200815
92355,Миньск-Мазовецки,Mińsk Mazowiecki,Польша,Poland,PL,52.183333333,21.566666666,40467
92358,Марки,Marki,Польша,Poland,PL,52.333333333,21.1,42252
92380,Хавелиан,Havelian,Пакистан,Pakistan,PK,34.053055555,73.153333333,40481
92417,Чиниот,Chiniot,Пакистан,Pakistan,PK,31.716666666,72.983333333,477781
92419,Чичаватни,Chichawatni,Пакистан,Pakistan,PK,30.53333,72.7,87754
92460,Камалия,Kamalia,Пакистан,Pakistan,PK,30.72708,72.64607,121401
92468,Джалалпур,Jalalpur Jattan,Пакистан,Pakistan,PK,32.641944444,74.203305555,90130
92469,Пясечно,Piaseczno,Польша,Poland,PL,52.0747377,21.0270885,51945
92493,Чиштиан-Манди,Chishtian,Пакистан,Pakistan,PK,29.79713,72.85772,101659
92495,Даска,Daska,Пакистан,Pakistan,PK,32.316666666,74.35,146579
92510,Бахавалпур,Bahawalpur,Пакистан,Pakistan,PK,29.39779,71.6752,762111
92512,Мокотув,Mokotów,Польша,Poland,PL,52.2,21.016944444,226667
92573,Амидпер-Ист,Ahmedpur East,Пакистан,Pakistan,PK,29.14269,71.25771,128112
92583,Чаман,Chaman,Пакистан,Pakistan,PK,30.92102,66.45975,107660
92584,Чаквал,Chakwal,Пакистан,Pakistan,PK,32.93,72.85,299751
92608,Хасилпур,Hasilpur,Пакистан,Pakistan,PK,29.696666666,72.554166666,99171
92623,Мелец,Mielec,Польша,Poland,PL,50.283333333,21.433333333,58213
92626,Чарсадда,Charsadda,Пакистан,Pakistan,PK,34.145277777,71.730833333,105414
92637,Бхалвал,Bhalwal,Пакистан,Pakistan,PK,32.26576,72.89809,82556
92643,Карачи,Karachi,Пакистан,Pakistan,PK,24.86,67.01,14910352
92644,Тарнув,Tarnów,Польша,Poland,PL,50.0125,20.988333333,106259
92663,Бат-Кхела,Batkhela,Пакистан,Pakistan,PK,34.6178,71.97247,50688
92666,Скаржиско-Каменна,Skarżysko-Kamienna,Польша,Poland,PL,51.11311,20.87162,43067
92676,Цеханув,Ciechanów,Польша,Poland,PL,52.883333333,20.616666666,42705
92706,Тыхы,Tychy,Польша,Poland,PL,50.123611111,18.986666666,122605
92725,Кельце,Kielce,Польша,Poland,PL,50.8725,20.631944444,186894
92750,Белосток,Białystok,Польша,Poland,PL,53.116666666,23.166666666,294242
92809,Дембица,Dębica,Польша,Poland,PL,50.05146,21.41141,44047
92848,Старогард-Гданьский,Starogard Gdański,Польша,Poland,PL,53.96396,18.52638,46373
92864,Познань,Poznań,Польша,Poland,PL,52.40692,16.92993,546859
92866,Бялоленка,Białołęka,Польша,Poland,PL,52.328888888,21.007777777,150999
92914,Щецин,Szczecin,Польша,Poland,PL,53.424722222,14.555277777,390278
92945,Бемово,Bemowo,Польша,Poland,PL,52.238611111,20.913333333,129255
92973,Тчев,Tczew,Польша,Poland,PL,54.091111111,18.786388888,57990
92975,Бяла-Подляска,Biała Podlaska,Польша,Poland,PL,52.033333333,23.133333333,55429
93043,Згеж,Zgierz,Польша,Poland,PL,51.856388888,19.406111111,55079
93080,Водзислав-Слёнски,Wodzisław Śląski,Польша,Poland,PL,50,18.45,45949
93171,Слупск,Słupsk,Польша,Poland,PL,54.466666666,17.033333333,87660
93194,Рыбник,Rybnik,Польша,Poland,PL,50.083333333,18.5,133772
93211,Серадз,Sieradz,Польша,Poland,PL,51.595833333,18.73,40014
93293,Старгард,Stargard,Польша,Poland,PL,53.33672,15.0499,67348
93331,Заверце,Zawiercie,Польша,Poland,PL,50.48766,19.41679,47689
93342,Валбжих,Wałbrzych,Польша,Poland,PL,50.766666666,16.283333333,104401
93390,Жоры,Żory,Польша,Poland,PL,50.045,18.700555555,61793
93414,Хелм,Chełm,Польша,Poland,PL,51.133333333,23.483333333,59546
93417,Свентохловице,Świętochłowice,Польша,Poland,PL,50.285472222,18.930861111,45644
93425,Вейхерово,Wejherowo,Польша,Poland,PL,54.605555555,18.235555555,46446
93483,Радомско,Radomsko,Польша,Poland,PL,51.066666666,19.45,44441
93526,Рацибуж,Racibórz,Польша,Poland,PL,50.091944444,18.219166666,51257
93528,Элк,Ełk,Польша,Poland,PL,53.816666666,22.35,60390
93564,Семяновице-Слёнске,Siemianowice Śląskie,Польша,Poland,PL,50.275833333,18.985833333,63657
93613,Забже,Zabrze,Польша,Poland,PL,50.3,18.783333333,154642
93624,Румя,Rumia,Польша,Poland,PL,54.566666666,18.4,51879
93709,Гнезно,Gniezno,Польша,Poland,PL,52.533333333,17.6,65452
93723,Бытом,Bytom,Польша,Poland,PL,50.347,18.923,148687
93789,Прага-Пулноц,Praga-Północ,Польша,Poland,PL,52.263333333,21.028333333,61304
93843,Калиш,Kalisz,Польша,Poland,PL,51.76109,18.09102,95905
93850,Быдгощ,Bydgoszcz,Польша,Poland,PL,53.116666666,18,328370
93869,Лешно,Leszno,Польша,Poland,PL,51.84034,16.57494,61791
93977,Глогув,Głogów,Польша,Poland,PL,51.658888888,16.080277777,64261
93980,Еленя-Гура,Jelenia Góra,Польша,Poland,PL,50.9,15.733333333,75429
94021,Легница,Legnica,Польша,Poland,PL,51.21006,16.1619,94878
94028,Любин,Lubin,Польша,Poland,PL,51.4,16.2,70016
94049,Ченстохова,Częstochowa,Польша,Poland,PL,50.80964,19.12217,213107
94052,Кендзежин-Козле,Kędzierzyn-Koźle,Польша,Poland,PL,50.333333333,18.2,56931
94058,Домброва-Гурнича,Dąbrowa Górnicza,Польша,Poland,PL,50.323888888,19.194722222,114148
94088,Гдыня,Gdynia,Польша,Poland,PL,54.5175,18.54,242141
94111,Пила,Piła,Польша,Poland,PL,53.15,16.733333333,71735
94169,Ополе,Opole,Польша,Poland,PL,50.672222222,17.925277777,127387
94189,Бельско-Бяла,Bielsko-Biała,Польша,Poland,PL,49.8225,19.044444444,169089
94223,Лодзь,Łódź,Польша,Poland,PL,51.75,19.466666666,655279
94226,Белхатув,Bełchatów,Польша,Poland,PL,51.366666666,19.366666666,54338
94228,Эльблонг,Elbląg,Польша,Poland,PL,54.152222222,19.408888888,115220
94235,Гожув-Велькопольски,Gorzów Wielkopolski,Польша,Poland,PL,52.733333333,15.25,119964
94276,Ястшембе-Здруй,Jastrzębie-Zdrój,Польша,Poland,PL,49.95,18.583333333,82788
94296,Ныса,Nysa,Польша,Poland,PL,50.47379,17.33437,42151
94316,Пабьянице,Pabianice,Польша,Poland,PL,51.664166666,19.35,60598
94320,Пекары-Слёнске,Piekary Śląskie,Польша,Poland,PL,50.383333333,18.95,51876
94354,Иновроцлав,Inowrocław,Польша,Poland,PL,52.795833333,18.261111111,69576
94404,Урсынов,Ursynów,Польша,Poland,PL,52.141666666,21.033333333,152749
94416,Прага-Полудне,Praga-Południe,Польша,Poland,PL,52.24424,21.08545,178447
94433,Кутно,Kutno,Польша,Poland,PL,52.233333333,19.366666666,42255
94440,Острув-Велькопольски,Ostrów Wielkopolski,Польша,Poland,PL,51.654722222,17.807222222,70725
94540,Катовице,Katowice,Польша,Poland,PL,50.25,19,279200
94547,Явожно,Jaworzno,Польша,Poland,PL,50.2,19.275,87166
94550,Гданьск,Gdańsk,Польша,Poland,PL,54.35,18.666666666,486492
94559,Плоцк,Płock,Польша,Poland,PL,52.55,19.7,112483
94613,Бендзин,Będzin,Польша,Poland,PL,50.32607,19.12565,55695
94663,Грудзёндз,Grudziądz,Польша,Poland,PL,53.4875,18.755,90890
94678,Корройюш,Corroios,Португалия,Portugal,PT,38.61471,-9.15075,46475
94718,Томар,Tomar,Португалия,Portugal,PT,39.6,-8.416666666,40677
94751,Келуш,Queluz,Португалия,Portugal,PT,38.75657,-9.25451,78273
94771,Лореш,Loures,Португалия,Portugal,PT,38.833333333,-9.166666666,205054
94812,Амадора,Amadora,Португалия,Portugal,PT,38.75,-9.233333333,175135
94820,Алкобаса,Alcobaça,Португалия,Portugal,PT,39.55,-8.975,56693
94852,Каштелу-Бранку,Castelo Branco,Португалия,Portugal,PT,39.88847,-7.51313,56109
94863,Вила-Нова-ди-Гая,Vila Nova de Gaia,Португалия,Portugal,PT,41.133333333,-8.616666666,302295
94893,Кашкайш,Cascais,Португалия,Portugal,PT,38.69681,-9.42147,206479
